代码,名称,收盘价,信号强度,历史回测胜率,回测信号数,操作建议,战法逻辑
600191,华资实业,12.87,100%,0.0%,6,【试错观察】形态完美但历史股性一般,MACD水上+地量回踩均线
603237,五芳斋,17.57,100%,0.0%,1,【试错观察】形态完美但历史股性一般,MACD水上+地量回踩均线
000037,深南电A,10.75,100%,0.0%,1,【试错观察】形态完美但历史股性一般,MACD水上+地量回踩均线
001258,立新能源,9.02,100%,0.0%,1,【试错观察】形态完美但历史股性一般,MACD水上+地量回踩均线
600633,浙数文化,13.18,100%,0.0%,0,【试错观察】形态完美但历史股性一般,MACD水上+地量回踩均线
000683,博源化工,9.01,100%,0.0%,0,【试错观察】形态完美但历史股性一般,MACD水上+地量回踩均线
601997,贵阳银行,6.0,100%,0.0%,1,【试错观察】形态完美但历史股性一般,MACD水上+地量回踩均线
603158,腾龙股份,13.27,100%,0.0%,6,【试错观察】形态完美但历史股性一般,MACD水上+地量回踩均线
000936,华西股份,7.92,100%,0.0%,0,【试错观察】形态完美但历史股性一般,MACD水上+地量回踩均线
603823,百合花,16.29,100%,0.0%,4,【试错观察】形态完美但历史股性一般,MACD水上+地量回踩均线
600032,浙江新能,10.51,100%,0.0%,1,【试错观察】形态完美但历史股性一般,MACD水上+地量回踩均线
002418,康盛股份,5.69,100%,0.0%,2,【试错观察】形态完美但历史股性一般,MACD水上+地量回踩均线
001330,博纳影业,7.94,100%,0.0%,0,【试错观察】形态完美但历史股性一般,MACD水上+地量回踩均线
603135,中重科技,11.4,100%,0.0%,4,【试错观察】形态完美但历史股性一般,MACD水上+地量回踩均线
000006,深振业Ａ,9.18,100%,0.0%,0,【试错观察】形态完美但历史股性一般,MACD水上+地量回踩均线
600973,宝胜股份,7.26,100%,0.0%,1,【试错观察】形态完美但历史股性一般,MACD水上+地量回踩均线
603177,德创环保,11.71,100%,0.0%,6,【试错观察】形态完美但历史股性一般,MACD水上+地量回踩均线
600986,浙文互联,10.64,100%,0.0%,0,【试错观察】形态完美但历史股性一般,MACD水上+地量回踩均线
002588,史丹利,11.32,100%,0.0%,0,【试错观察】形态完美但历史股性一般,MACD水上+地量回踩均线
603339,四方科技,13.5,100%,0.0%,1,【试错观察】形态完美但历史股性一般,MACD水上+地量回踩均线
002237,恒邦股份,15.91,100%,0.0%,2,【试错观察】形态完美但历史股性一般,MACD水上+地量回踩均线
603633,徕木股份,8.2,100%,0.0%,0,【试错观察】形态完美但历史股性一般,MACD水上+地量回踩均线
603889,新澳股份,8.74,100%,0.0%,5,【试错观察】形态完美但历史股性一般,MACD水上+地量回踩均线
002194,武汉凡谷,10.87,100%,0.0%,0,【试错观察】形态完美但历史股性一般,MACD水上+地量回踩均线
601665,齐鲁银行,6.39,100%,0.0%,2,【试错观察】形态完美但历史股性一般,MACD水上+地量回踩均线
000829,天音控股,11.11,100%,0.0%,1,【试错观察】形态完美但历史股性一般,MACD水上+地量回踩均线
001300,三柏硕,17.4,100%,0.0%,1,【试错观察】形态完美但历史股性一般,MACD水上+地量回踩均线
605018,长华集团,12.54,100%,0.0%,2,【试错观察】形态完美但历史股性一般,MACD水上+地量回踩均线
600888,新疆众和,8.48,100%,0.0%,1,【试错观察】形态完美但历史股性一般,MACD水上+地量回踩均线
002701,奥瑞金,5.35,100%,0.0%,1,【试错观察】形态完美但历史股性一般,MACD水上+地量回踩均线
600640,国脉文化,12.7,100%,0.0%,1,【试错观察】形态完美但历史股性一般,MACD水上+地量回踩均线
603883,老百姓,13.87,100%,0.0%,0,【试错观察】形态完美但历史股性一般,MACD水上+地量回踩均线
600497,驰宏锌锗,8.73,100%,0.0%,3,【试错观察】形态完美但历史股性一般,MACD水上+地量回踩均线
002962,五方光电,16.34,100%,0.0%,1,【试错观察】形态完美但历史股性一般,MACD水上+地量回踩均线
002846,英联股份,15.45,100%,0.0%,0,【试错观察】形态完美但历史股性一般,MACD水上+地量回踩均线
600678,四川金顶,10.93,100%,0.0%,0,【试错观察】形态完美但历史股性一般,MACD水上+地量回踩均线
603126,中材节能,8.04,100%,0.0%,3,【试错观察】形态完美但历史股性一般,MACD水上+地量回踩均线
000042,中洲控股,8.92,100%,0.0%,4,【试错观察】形态完美但历史股性一般,MACD水上+地量回踩均线
002932,明德生物,17.27,100%,0.0%,0,【试错观察】形态完美但历史股性一般,MACD水上+地量回踩均线
603928,兴业股份,15.48,100%,0.0%,1,【试错观察】形态完美但历史股性一般,MACD水上+地量回踩均线
000885,城发环境,14.15,100%,0.0%,2,【试错观察】形态完美但历史股性一般,MACD水上+地量回踩均线
002668,TCL智家,9.64,100%,0.0%,0,【试错观察】形态完美但历史股性一般,MACD水上+地量回踩均线
603639,海利尔,13.79,100%,0.0%,2,【试错观察】形态完美但历史股性一般,MACD水上+地量回踩均线
002328,新朋股份,10.67,100%,0.0%,0,【试错观察】形态完美但历史股性一般,MACD水上+地量回踩均线
600106,重庆路桥,6.09,100%,0.0%,0,【试错观察】形态完美但历史股性一般,MACD水上+地量回踩均线
003000,劲仔食品,11.15,100%,0.0%,0,【试错观察】形态完美但历史股性一般,MACD水上+地量回踩均线
002600,领益智造,13.96,100%,0.0%,0,【试错观察】形态完美但历史股性一般,MACD水上+地量回踩均线
