代码,名称,类型,调整天数,单阳日,现价
600481,双良节能,强势型(优先),1,2026-05-14,6.76
002629,仁智股份,强势型(优先),1,2026-05-13,7.66
002973,侨银股份,强势型(优先),1,2026-05-14,13.92
600737,中粮糖业,强势型(优先),2,2026-05-13,15.68
002918,蒙娜丽莎,强势型(优先),2,2026-05-13,18.63
601727,上海电气,中势型(稳健),4,2026-05-11,8.82
002334,英威腾,中势型(稳健),4,2026-05-11,9.04
000678,襄阳轴承,中势型(稳健),5,2026-05-08,13.45
