代码,名称,类型,调整天数,单阳日,现价
001239,永达股份,强势型(优先),1,2026-06-11,13.91
000025,特  力Ａ,强势型(优先),2,2026-06-10,15.22
603687,大胜达,强势型(优先),2,2026-06-10,18.38
600458,时代新材,强势型(优先),3,2026-06-09,15.67
600186,莲花控股,强势型(优先),3,2026-06-09,11.57
002167,东方锆业,强势型(优先),3,2026-06-09,14.2
600721,百花医药,中势型(稳健),4,2026-06-08,7.77
002892,科力尔,中势型(稳健),5,2026-06-05,10.5
600996,贵广网络,中势型(稳健),5,2026-06-05,8.86
603065,宿迁联盛,中势型(稳健),5,2026-06-05,13.6
