代码,名称,类型,调整天数,单阳日,现价
002786,银宝山新,强势型(优先),1,2026-06-05,8.61
002708,光洋股份,强势型(优先),1,2026-06-05,15.09
002892,科力尔,强势型(优先),1,2026-06-05,10.89
600819,耀皮玻璃,强势型(优先),1,2026-06-05,6.72
002354,天娱数科,强势型(优先),1,2026-06-05,7.33
603065,宿迁联盛,强势型(优先),1,2026-06-05,9.45
603725,天安新材,强势型(优先),1,2026-06-05,12.69
600539,狮头股份,中势型(稳健),5,2026-06-01,15.4
