代码,名称,类型,调整天数,单阳日,现价
603985,恒润股份,强势型(优先),1,2026-04-01,19.89
605162,新中港,强势型(优先),1,2026-04-01,14.05
603949,雪龙集团,强势型(优先),1,2026-04-01,17.82
002686,亿利达,强势型(优先),2,2026-03-30,7.89
600250,南京商旅,强势型(优先),2,2026-03-31,13.74
603668,天马科技,强势型(优先),3,2026-03-30,13.56
600338,西藏珠峰,中势型(稳健),4,2026-03-27,17.16
603399,永杉锂业,中势型(稳健),4,2026-03-27,11.42
