代码,名称,收盘价,信号强度,历史回测胜率,回测信号数,操作建议,战法逻辑
603700,宁水集团,13.8,70%,50.0%,2,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
600029,南方航空,7.88,70%,50.0%,6,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
603730,岱美股份,8.3,70%,50.0%,4,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
000411,英特集团,12.81,70%,50.0%,6,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
603390,通达电气,13.46,70%,50.0%,4,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
600998,九州通,5.29,70%,50.0%,2,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
002667,威领股份,14.39,70%,50.0%,4,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
000830,鲁西化工,16.72,70%,50.0%,4,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
002348,高乐股份,6.11,70%,50.0%,2,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
600601,方正科技,12.77,70%,50.0%,4,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
603125,常青科技,18.77,70%,50.0%,6,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
603042,华脉科技,18.29,70%,50.0%,4,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
002766,索菱股份,7.03,70%,50.0%,2,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
600230,沧州大化,15.16,70%,50.0%,6,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
603806,福斯特,14.29,70%,50.0%,2,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
002187,广百股份,8.92,70%,50.0%,4,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
002342,巨力索具,12.08,70%,50.0%,2,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
603178,圣龙股份,19.31,70%,50.0%,2,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
600834,申通地铁,8.59,70%,50.0%,2,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
000155,川能动力,12.59,70%,50.0%,2,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
600848,上海临港,12.25,70%,50.0%,4,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
000759,中百集团,8.3,70%,50.0%,2,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
000888,峨眉山Ａ,13.38,70%,50.0%,2,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
600620,天宸股份,7.15,70%,50.0%,4,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
002696,百洋股份,7.23,70%,50.0%,6,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
600843,上工申贝,12.63,70%,50.0%,4,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
000530,冰山冷热,7.64,70%,44.4%,9,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
000708,中信特钢,15.82,70%,44.4%,9,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
000582,北部湾港,9.53,70%,42.9%,7,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
002350,北京科锐,8.77,70%,42.9%,7,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
002491,通鼎互联,6.39,70%,42.9%,7,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
002391,长青股份,6.07,70%,42.9%,7,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
601198,东兴证券,14.07,70%,42.9%,7,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
603050,科林电气,18.31,70%,40.0%,5,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
002698,博实股份,17.3,70%,40.0%,5,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
003003,天元股份,13.48,70%,40.0%,5,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
603058,永吉股份,10.02,70%,40.0%,5,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
003039,顺控发展,16.48,70%,40.0%,5,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
000543,皖能电力,8.63,70%,40.0%,10,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
600989,宝丰能源,19.37,70%,40.0%,5,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
002973,侨银股份,14.15,70%,40.0%,5,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
600210,紫江企业,7.59,70%,40.0%,5,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
000630,铜陵有色,5.93,70%,40.0%,5,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
002584,西陇科学,9.54,70%,40.0%,5,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
601121,宝地矿业,7.7,70%,40.0%,5,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
603161,科华控股,13.87,70%,40.0%,5,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
000919,金陵药业,7.8,70%,40.0%,5,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
600909,华安证券,7.31,70%,38.5%,13,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
603886,元祖股份,13.92,70%,37.5%,8,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
600986,浙文互联,10.74,70%,37.5%,8,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
002879,长缆科技,19.41,70%,37.5%,8,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
002758,浙农股份,10.16,70%,37.5%,8,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
002216,三全食品,11.71,70%,37.5%,8,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
002636,金安国纪,16.6,70%,37.5%,8,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
000017,深中华A,8.1,70%,37.5%,8,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
002198,嘉应制药,7.27,70%,33.3%,9,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
600251,冠农股份,9.49,70%,33.3%,3,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
600769,祥龙电业,13.04,70%,33.3%,3,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
002556,辉隆股份,6.1,70%,33.3%,6,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
002448,中原内配,12.89,70%,33.3%,3,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
600864,哈投股份,7.17,70%,33.3%,3,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
001338,永顺泰,12.36,70%,33.3%,6,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
002427,尤夫股份,6.84,70%,33.3%,3,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
600235,民丰特纸,6.8,70%,33.3%,3,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
002140,东华科技,11.77,70%,33.3%,3,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
603316,诚邦股份,15.24,70%,33.3%,3,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
002125,湘潭电化,14.65,70%,33.3%,3,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
601111,中国国航,9.01,70%,33.3%,6,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
002012,凯恩股份,6.33,70%,33.3%,9,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
000417,合百集团,8.36,70%,33.3%,6,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
000902,新洋丰,15.8,70%,33.3%,6,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
002579,中京电子,12.72,70%,33.3%,3,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
603506,南都物业,13.4,70%,33.3%,6,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
605136,丽人丽妆,12.2,70%,33.3%,3,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
603098,森特股份,14.29,70%,33.3%,3,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
002357,富临运业,11.06,70%,33.3%,3,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
600075,新疆天业,5.41,70%,33.3%,3,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
002540,亚太科技,7.29,70%,33.3%,3,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
603610,麒盛科技,19.25,70%,33.3%,3,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
600288,大恒科技,16.03,70%,33.3%,6,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
603967,中创物流,13.21,70%,30.0%,10,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
002782,可立克,19.2,70%,28.6%,7,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
002044,美年健康,6.74,70%,28.6%,7,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
002968,新大正,12.54,70%,28.6%,7,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
601808,中海油服,14.42,70%,28.6%,7,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
002440,闰土股份,7.88,70%,28.6%,7,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
603877,太平鸟,16.7,70%,28.6%,7,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
601319,中国人保,9.8,70%,25.0%,4,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
002420,毅昌科技,7.87,70%,25.0%,4,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
002075,沙钢股份,5.8,70%,25.0%,4,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
600246,万通发展,12.94,70%,25.0%,4,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
600379,宝光股份,12.46,70%,25.0%,4,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
002209,达 意 隆,16.18,70%,25.0%,4,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
002492,恒基达鑫,8.25,70%,25.0%,4,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
000589,贵州轮胎,5.09,70%,25.0%,4,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
603027,千禾味业,10.43,70%,25.0%,4,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
600888,新疆众和,8.56,70%,25.0%,4,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
002452,长高电新,8.69,70%,25.0%,4,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
603155,新亚强,18.1,70%,25.0%,4,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
603002,宏昌电子,7.78,70%,25.0%,4,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
002950,奥美医疗,11.73,70%,25.0%,4,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
002736,国信证券,13.52,70%,25.0%,4,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
002519,银河电子,11.47,70%,25.0%,4,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
600444,国机通用,19.73,70%,25.0%,4,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
601857,中国石油,9.86,70%,25.0%,4,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
601968,宝钢包装,5.59,70%,25.0%,8,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
000655,金岭矿业,9.77,70%,25.0%,4,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
603668,天马科技,17.1,70%,22.2%,9,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
000065,北方国际,12.33,70%,22.2%,9,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
002725,跃岭股份,18.28,70%,22.2%,9,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
601886,江河集团,8.78,70%,22.2%,9,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
002038,双鹭药业,7.85,70%,22.2%,9,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
002671,龙泉股份,5.48,70%,20.0%,5,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
002188,中天服务,6.53,70%,20.0%,5,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
600538,国发股份,6.36,70%,20.0%,5,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
600710,苏美达,10.98,70%,20.0%,5,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
000968,蓝焰控股,6.96,70%,20.0%,5,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
002910,庄园牧场,12.02,70%,20.0%,10,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
600428,中远海特,7.4,70%,20.0%,5,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
603577,汇金通,10.74,70%,20.0%,5,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
600039,四川路桥,10.45,70%,16.7%,6,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
002243,力合科创,11.8,70%,16.7%,6,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
000920,沃顿科技,12.8,70%,16.7%,6,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
600312,平高电气,19.06,70%,16.7%,6,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
603315,福鞍股份,15.43,70%,16.7%,6,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
600258,首旅酒店,17.46,70%,16.7%,6,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
000862,银星能源,6.05,70%,16.7%,6,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
601012,隆基绿能,19.23,70%,16.7%,6,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
600901,江苏金租,6.2,70%,16.7%,6,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
600505,西昌电力,13.65,70%,16.7%,6,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
002658,雪迪龙,9.22,70%,14.3%,7,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
003025,思进智能,14.71,70%,14.3%,7,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
603318,水发燃气,6.91,70%,14.3%,7,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
600470,六国化工,6.14,70%,14.3%,7,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
600805,悦达投资,5.79,70%,14.3%,7,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
600995,南网储能,13.18,70%,14.3%,7,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
000726,鲁  泰Ａ,7.22,70%,12.5%,8,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
600785,新华百货,14.44,70%,12.5%,8,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
603727,博迈科,14.98,70%,11.1%,9,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
600367,红星发展,18.19,70%,100.0%,4,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
002131,利欧股份,8.21,70%,100.0%,1,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
000678,襄阳轴承,15.82,70%,100.0%,3,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
603856,东宏股份,12.74,70%,100.0%,4,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
002805,丰元股份,17.7,70%,100.0%,5,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
600328,中盐化工,8.56,70%,100.0%,3,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
601218,吉鑫科技,5.35,70%,100.0%,2,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
000551,创元科技,15.15,70%,100.0%,2,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
000045,深纺织Ａ,12.53,70%,100.0%,2,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
002115,三维通信,16.19,70%,100.0%,2,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
002996,顺博合金,7.85,70%,100.0%,4,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
002836,新宏泽,16.0,70%,100.0%,5,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
601677,明泰铝业,14.85,70%,100.0%,1,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
000700,模塑科技,14.0,70%,100.0%,2,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
603386,骏亚科技,16.18,70%,100.0%,3,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
002160,常铝股份,5.84,70%,100.0%,1,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
002367,康力电梯,7.94,70%,100.0%,1,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
000823,超声电子,14.53,70%,100.0%,1,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
002494,华斯股份,5.46,70%,100.0%,1,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
002480,新筑股份,6.3,70%,100.0%,2,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
000875,吉电股份,5.91,70%,100.0%,1,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
600999,招商证券,17.35,70%,100.0%,1,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
000301,东方盛虹,10.61,70%,100.0%,1,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
000952,广济药业,8.49,70%,100.0%,4,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
603937,丽岛新材,12.26,70%,100.0%,2,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
000686,东北证券,9.8,70%,100.0%,8,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
002121,科陆电子,8.19,70%,100.0%,1,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
601061,中信金属,15.07,70%,100.0%,2,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
002434,万里扬,9.64,70%,100.0%,1,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
601696,中银证券,14.99,70%,100.0%,2,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
002235,安妮股份,11.14,70%,100.0%,5,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
603739,蔚蓝生物,15.22,70%,0.0%,2,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
002946,新乳业,18.67,70%,0.0%,3,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
605377,华旺科技,8.62,70%,0.0%,2,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
600352,浙江龙盛,11.28,70%,0.0%,4,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
603070,万控智造,13.38,70%,0.0%,3,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
601965,中国汽研,17.74,70%,0.0%,2,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
002666,德联集团,5.53,70%,0.0%,3,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
002932,明德生物,18.81,70%,0.0%,2,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
603995,甬金股份,19.13,70%,0.0%,9,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
002635,安洁科技,14.48,70%,0.0%,0,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
002676,顺威股份,8.68,70%,0.0%,0,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
002587,奥拓电子,6.97,70%,0.0%,3,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
002520,日发精机,6.5,70%,0.0%,4,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
000059,华锦股份,5.52,70%,0.0%,2,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
002737,葵花药业,15.1,70%,0.0%,4,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
002580,圣阳股份,13.27,70%,0.0%,2,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
603158,腾龙股份,10.7,70%,0.0%,3,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
603291,联合水务,10.86,70%,0.0%,0,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
000600,建投能源,8.7,70%,0.0%,1,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
002471,中超控股,9.04,70%,0.0%,0,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
002033,丽江股份,9.35,70%,0.0%,4,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
002139,拓邦股份,14.41,70%,0.0%,0,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
600757,长江传媒,9.31,70%,0.0%,5,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
